indice_tiempo,ica_importaciones_brasil,ica_importaciones_paraguay,ica_importaciones_uruguay,ica_importaciones_venezuela,ica_importaciones_total_mercosur,ica_importaciones_bolivia,ica_importaciones_chile,ica_importaciones_colombia,ica_importaciones_mexico,ica_importaciones_peru,ica_importaciones_alianza_pacifico,ica_importaciones_ecuador,ica_importaciones_resto_al,ica_importaciones_total_resto_al,ica_importaciones_canada,ica_importaciones_estados_unidos,ica_importaciones_alemania,ica_importaciones_autria,ica_importaciones_belgica,ica_importaciones_espana,ica_importaciones_francia,ica_importaciones_italia,ica_importaciones_paises_bajos,ica_importaciones_polonia,ica_importaciones_portugal,ica_importaciones_reino_unido,ica_importaciones_resto_ue_28,ica_importaciones_total_ue_28,ica_importaciones_suiza,ica_importaciones_india,ica_importaciones_rusia,ica_importaciones_china,ica_importaciones_corea,ica_importaciones_indonesia,ica_importaciones_japon,ica_importaciones_tailandia,ica_importaciones_taiwan,ica_importaciones_vietnam,ica_importaciones_resto_pacifico,ica_importaciones_total_pacifico,ica_importaciones_israel,ica_importaciones_australia,ica_importaciones_nueva_zelanda,ica_importaciones_angola,ica_importaciones_argelia,ica_importaciones_egipto,ica_importaciones_marruecos,ica_importaciones_sudafrica,ica_importaciones_resto_africa,ica_importaciones_total_africa,ica_importaciones_resto_mundo,ica_importaciones_totales,ica_participacion_importaciones_aladi_total,ica_importaciones_asean,ica_importaciones_medio_oriente,ica_participacion_import_mercado_comun_centroamericano,ica_participacion_importaciones_can_total,ica_importaciones_total_nafta
2002-01-01,174.348602,16.392418,10.647079,0.441562,201.829664,0.648296,17.727709,2.711308,19.283568,1.083742,40.806328,4.932747,3.395459,251.612496,9.764826,172.742708,56.84616,3.570709,7.197881,34.827885,27.374998,45.699941,9.673155,0.558601,2.119425,20.884094,228.117696,19.364845,13.651156,9.063791,0.0,54.366384,17.270362,5.398865,34.369187,6.460343,9.789281,0.815327,7.983627,136.453376,2.393861,2.081071,0.577294,0.0,0.0,0.126406,0.033686,2.656715,1.037513,3.85432,20.267326,850.579904,250.560351,20.715546,4.047852,0.23516,9.376093,201.791102
2002-02-01,145.473026,17.960231,8.501235,0.201404,172.135904,6.287275,14.167081,1.026402,12.254714,0.750599,28.198796,2.620774,3.754917,212.997664,4.651452,118.719144,36.811973,4.040415,5.690504,19.210615,19.464642,22.694869,6.674823,0.936655,1.134382,22.893566,155.580352,16.027907,13.86758,6.317855,0.0,29.220752,5.939422,4.168672,33.094288,3.125117,3.778425,0.238725,4.764145,84.329544,1.709706,7.031845,1.278162,0.0,0.060292,0.060325,0.020411,2.816142,0.113733,3.070903,18.205376,627.759552,210.731819,12.296659,2.786386,0.142656,10.68505,135.62531
2002-03-01,171.009115,21.830462,10.391699,1.013055,204.244336,0.428289,12.865042,0.827731,10.925451,0.937263,25.555488,3.516302,3.245958,236.990368,5.748259,106.912217,36.554765,2.020601,5.164258,24.959747,16.613214,20.735625,3.92958,0.768758,1.188864,14.086266,141.210432,15.18876,7.681428,3.331873,0.0,16.94688,3.08408,1.702095,24.653365,2.132034,2.265541,0.265814,5.113306,56.163116,0.413979,1.218824,0.361401,0.0,0.128617,0.007014,0.030252,1.877584,13.063226,15.106693,17.751436,592.890048,235.159926,9.360106,0.445807,0.150094,5.709585,123.585927
2002-04-01,174.250758,23.561043,7.772845,0.788685,206.373328,1.06866,11.363733,0.945366,10.923491,0.812289,24.04488,2.317596,3.569699,237.37416,7.729606,111.428086,38.028355,2.127705,6.294354,26.49432,19.330078,19.308923,5.08583,1.003951,1.471782,15.248185,149.463104,15.069627,11.829762,5.58918,0.0,13.948141,2.959317,1.966055,25.290361,1.900496,2.88669,0.08694,5.480155,54.518156,0.945245,6.002286,0.962144,0.0,0.077977,0.000111,0.007744,1.871821,5.346458,7.304111,18.854247,612.000064,235.551784,9.577944,0.945245,0.158961,5.143911,130.081183
2002-05-01,228.153573,26.763469,13.25435,1.003815,269.1752,1.293352,11.268925,0.871513,13.847208,0.556016,26.543662,1.19498,4.947141,303.154336,4.627828,229.521393,45.512548,2.033798,9.574449,23.856345,22.034736,23.401512,6.495525,1.657552,2.469665,31.790538,188.133088,19.306425,9.496085,7.049484,0.0,20.084724,4.902998,2.559446,36.982326,1.97704,4.808603,0.108665,6.125364,77.549168,3.424349,2.927135,0.243299,0.0,0.04713,0.007751,0.255036,1.902518,10.216882,12.429317,23.393933,861.94944,301.265478,11.355599,4.000946,0.259663,3.915861,247.996429
2002-06-01,187.739938,18.244857,9.81899,0.4287,216.23248,0.335739,12.752285,1.154129,13.095596,0.733029,27.73504,0.754996,2.457584,247.51584,4.364542,112.773497,45.418502,1.904574,5.948496,21.714213,17.592224,22.390634,6.681707,2.308712,2.21224,20.278262,161.820256,15.370698,8.932079,4.517129,0.0,26.183679,5.322005,2.644583,24.831881,1.229653,3.397777,0.086449,5.75561,69.45164,1.622828,5.576496,0.245361,0.0,0.0,0.105029,3.80343,2.857171,4.162227,10.927857,54.994336,682.741888,246.36359,9.716295,1.690204,0.159789,2.977893,130.233635
2002-07-01,247.792874,21.972923,10.644862,1.08243,281.493088,1.342993,17.128436,1.38083,13.073735,1.978935,33.561936,0.683561,3.148304,320.229888,5.428501,142.965644,52.504916,4.567899,7.808661,34.511803,23.661286,35.270094,5.281721,0.919246,2.108738,15.379355,196.083072,14.069346,9.143371,6.557679,0.0,22.432474,2.853265,2.08729,26.510267,1.526768,4.702314,0.163354,5.878194,66.153928,3.309637,0.630894,0.227678,0.0,0.0,0.252261,0.196938,2.48083,3.985822,6.915851,53.40149,811.047616,318.390515,9.655606,4.493796,0.385124,5.386319,161.46788
2002-08-01,227.658812,16.381492,9.98179,0.251946,254.274048,1.236179,16.239613,0.85507,11.575112,1.222111,29.891906,0.88729,4.148623,290.438048,4.303469,134.089759,43.649768,4.464289,7.490627,25.656673,37.724453,26.603604,6.820869,1.128062,2.20255,23.111472,197.312656,18.460286,7.871664,7.181071,0.0,24.853474,4.319808,2.686128,24.319537,1.653755,5.410748,0.130748,5.824092,69.198288,2.839594,6.51321,0.515106,0.0,0.041084,0.14375,4.363944,4.819116,0.129447,9.497341,32.257247,762.017472,288.67929,10.294972,2.965008,0.281002,4.20065,149.96834
2002-09-01,217.06379,21.565248,10.578559,0.173278,249.38088,0.365109,17.700857,0.759355,13.893289,2.396693,34.750192,0.828596,4.790274,290.11504,5.847468,145.405551,44.820115,2.189733,6.301634,19.270875,15.631127,22.750521,5.053577,0.712183,3.020748,19.676247,152.872256,13.445493,8.889134,8.335022,4.632741,27.467308,4.841717,1.95263,22.259428,1.565349,4.324597,0.077637,8.147648,70.636312,2.982525,1.599151,0.97093,0.0,0.040515,0.888204,0.195644,2.817151,2.638798,6.580312,20.169791,719.036224,287.673971,11.743374,3.476214,0.21397,4.349753,165.146308
2002-10-01,245.404434,25.641504,11.626318,0.448628,283.120896,0.861236,16.114758,1.520145,12.901953,1.226895,31.763752,1.319284,6.921682,323.986848,5.665877,209.245998,51.93371,3.33107,7.842363,26.069467,24.707692,21.657581,5.973722,0.773771,4.283592,18.67164,181.155296,15.910689,10.977433,9.319536,0.0,34.796644,6.178288,1.995569,19.601232,1.804369,5.54504,0.104203,9.478314,79.503656,2.025555,9.161515,0.375736,0.0,0.0,0.120973,2.050969,3.754366,0.149554,6.075862,38.394689,875.888,319.767823,13.382986,7.990131,0.172894,4.92756,227.813194
2002-11-01,250.569561,19.552899,9.131742,1.185126,280.439328,0.610711,15.676635,1.405887,12.266078,0.679234,30.027834,1.708108,3.678118,316.464096,3.902514,158.350475,52.498187,2.809859,6.34755,29.085664,18.526675,25.797745,6.564425,1.019937,3.298672,19.981513,181.132016,15.201791,7.10829,11.00034,0.0,33.362408,5.843024,3.026488,21.86554,1.515376,7.078346,0.183411,7.161532,80.036128,2.073812,3.397558,0.333536,0.0,0.061479,0.025523,0.025211,2.322538,0.140674,2.575425,42.551659,808.925824,315.097969,11.886807,9.432852,0.234356,4.40394,174.519067
2002-12-01,248.803681,25.530519,10.10055,0.297679,284.732416,1.459601,13.6242,2.923199,13.796695,1.641015,31.985108,2.5745,2.760785,323.512416,3.163644,146.384917,48.975283,3.266213,6.469503,25.499735,19.17082,24.559252,6.841867,0.331443,4.115028,20.639541,177.675264,17.806578,10.500759,10.135279,0.0,38.473532,6.081194,3.649882,20.271789,1.959883,5.888423,0.285175,6.762933,83.372808,2.103101,3.202342,0.809266,0.0,0.0,0.139982,0.091961,2.711908,0.433923,3.377774,20.648341,784.885888,321.976823,12.658824,2.10877,0.188922,8.598315,163.345256
2003-01-01,249.122686,18.067471,9.172152,1.024967,277.387264,1.276135,19.555022,1.152606,13.506302,1.034009,35.24794,1.662768,4.185268,319.75936,4.054188,146.482563,45.204219,2.772546,6.296656,28.340057,19.821203,29.562591,7.276568,0.659054,3.185711,20.13934,178.03264,14.774694,7.688942,11.967403,8.527071,33.298836,10.292728,4.117978,23.835779,2.180153,8.521784,0.442851,6.505753,89.195864,1.848748,3.810668,0.49133,0.0,0.0,0.031962,0.022677,2.541478,0.120691,2.716808,24.389505,798.96512,317.651132,13.246735,1.876693,0.190121,5.125518,164.043053
2003-02-01,252.441687,19.418903,10.155253,0.139236,282.155072,1.170744,18.645816,0.872593,14.550449,1.109587,35.178444,1.405711,3.28967,323.199648,5.082297,133.078932,48.963423,2.442144,6.703456,23.484087,21.194259,24.303602,4.203189,3.258696,1.580055,17.249629,169.781344,16.398803,10.778899,9.281661,1.532314,29.471976,9.869518,3.367828,26.58109,2.403472,7.570217,0.351513,5.182048,84.797664,2.053687,7.648829,0.25939,0.0,0.031127,0.099464,1.663151,3.387013,0.046672,5.227427,24.175146,776.897216,321.859946,11.323482,3.403141,0.301189,4.558635,152.711678
2003-03-01,283.465662,33.997672,12.799808,0.228356,330.491488,1.283306,15.724073,1.25049,15.918068,0.99155,33.88418,2.232946,4.141965,372.033888,6.240347,163.522256,50.398552,5.844385,8.145413,27.302042,25.818506,28.609858,17.187629,0.542938,2.35685,21.065607,204.73328,17.461496,10.618057,7.626787,3.494563,34.065432,44.933156,5.357399,21.647423,3.51813,7.471474,0.516934,7.028588,124.538536,2.550523,6.997732,0.302849,0.0,0.0,0.196063,0.113276,1.910365,0.111645,2.331349,28.681121,933.671296,369.539115,16.421052,3.035844,0.32637,5.758292,185.680671
2003-04-01,366.16109,32.88515,12.876642,0.467729,412.390624,1.335394,20.755453,2.117135,18.431396,1.222955,42.52694,3.376091,9.351088,468.980128,7.608562,193.943764,62.689307,3.713145,10.439268,32.709646,27.336632,38.059001,8.418253,0.861094,2.789704,24.837999,230.48432,18.630279,13.270725,9.92329,14.331121,46.598092,12.255174,6.381961,30.487788,4.650442,9.974619,0.464529,9.113543,119.926144,2.201096,6.424826,0.509473,0.0,0.0,0.070439,0.010757,2.256097,6.855662,9.192955,33.103902,1109.900288,461.451107,20.797908,2.311653,0.584009,8.051575,219.983722
2003-05-01,354.878553,27.675987,14.166386,0.98334,397.704256,1.139998,23.151509,1.483653,13.935475,1.185615,39.756252,3.218223,8.568111,450.386848,5.785589,177.245409,57.01128,4.812117,7.044562,29.568334,26.639582,33.440539,7.308743,3.871792,2.275992,24.711007,214.079888,17.395933,10.702209,11.787714,23.915677,54.219561,11.3589,5.480566,31.324167,3.378362,10.074219,0.396284,11.271648,127.503704,2.083198,5.527004,0.721559,0.0,0.0,1.013887,0.349007,2.257356,19.025496,22.645746,32.688952,1085.073536,443.587885,20.52686,2.145097,0.565447,7.027489,196.966473
2003-06-01,376.138258,28.014093,14.731928,0.226044,419.110336,1.681869,24.385831,2.307843,18.699338,1.36655,46.75956,2.018766,4.199955,473.770496,12.806126,177.952659,67.678018,4.091398,9.596385,34.130254,28.509173,39.219837,5.854305,1.858157,3.964955,25.41172,238.215392,17.901184,14.633888,10.249869,18.379399,59.256874,10.55473,6.67154,26.819583,3.245737,11.644686,0.353342,13.460382,132.006872,2.066615,6.190608,0.405154,0.0,0.0,0.058797,0.558753,2.579202,14.398585,17.595336,44.808081,1149.080448,471.833782,23.731001,8.263851,0.468319,7.375028,209.458123
2003-07-01,415.729669,26.305474,15.25906,1.378014,458.672224,3.506762,29.729226,1.938085,18.279469,1.678104,51.624884,2.069136,7.538248,523.411264,8.053811,217.322381,66.684482,5.326503,11.124362,32.850598,31.40101,39.42723,8.388469,0.762061,3.013694,35.800844,254.489376,19.710117,16.643127,11.098858,0.0,67.940147,17.081812,5.972828,35.954656,4.26304,13.232302,0.478013,14.018578,158.941376,3.073587,4.661632,0.533106,0.0,0.0,0.217676,0.090853,5.368042,14.086135,19.762706,41.791307,1259.782528,519.654031,24.735883,3.232215,0.522859,9.192087,243.655661
2003-08-01,403.252588,22.249966,11.793611,0.471798,437.767968,2.198108,22.955533,1.942791,15.598888,1.374235,41.871448,3.148377,4.848152,489.834048,7.376373,185.226264,67.717197,4.79803,9.150719,36.3117,24.443129,38.965323,6.666998,3.663875,2.770256,22.267829,235.330496,18.575433,11.78054,11.095847,4.464557,62.462092,16.89781,4.969744,27.437871,4.048243,9.040248,0.52689,12.495972,137.878864,5.323727,2.133355,0.459091,0.0,0.032616,0.100234,0.161421,4.482198,0.581614,5.358083,38.807571,1135.0688,487.127391,22.077952,5.448757,0.590343,8.663511,208.119184
2003-09-01,488.26468,23.843073,14.251765,0.965834,527.325344,1.872599,24.931472,1.414193,20.624293,2.421396,49.391352,3.742695,6.100397,588.432384,7.052891,223.875302,62.663356,4.742601,8.914616,29.246563,26.060125,36.971525,8.206689,4.515032,3.442938,29.492226,229.9488,15.693134,18.282306,14.586439,12.692326,76.871933,18.799378,6.124449,36.540919,4.629422,11.098514,0.55868,14.928734,169.552032,4.007167,6.24004,1.108279,0.0,0.0,0.21853,0.013346,4.485323,0.117081,4.83428,37.611289,1318.223488,583.665027,26.433715,7.889617,0.806396,9.450883,251.472068
2003-10-01,514.873991,20.825603,15.667417,0.819308,552.186304,1.95057,32.758231,1.86027,31.318553,1.570183,67.50724,5.597986,6.291017,633.53312,7.950384,218.307067,75.616523,5.403162,10.586429,34.655218,28.654922,39.073378,14.702784,0.805792,4.125523,37.643692,270.57424,19.306818,21.301105,15.045287,11.579573,96.825669,18.629369,6.042625,42.868732,5.60654,13.024112,0.593672,14.468651,198.059376,4.200071,6.602954,0.598358,0.0,0.0,1.83756,0.077412,3.842295,0.244523,6.00179,45.845777,1439.599104,628.626537,26.897441,4.440809,0.629031,10.979009,257.576004
2003-11-01,482.332857,20.134679,16.838958,0.690611,519.99712,2.11924,25.149301,1.71213,25.120582,1.678682,53.660696,5.358586,6.532681,587.668352,7.44225,180.430462,75.74693,6.14101,8.746147,35.103183,28.35242,37.000064,13.34726,1.148938,2.613753,40.767234,269.315584,20.348657,22.56086,10.4886,4.940408,84.063623,19.167194,6.050935,45.654435,7.794133,11.822384,0.799612,13.307013,188.659328,3.152356,1.707693,0.505463,5e-05,0.0,1.96565,0.081787,16.658005,1.28361,19.989102,39.365376,1336.225792,582.936382,28.4774,3.223757,0.67007,10.868638,212.993294
2003-12-01,520.950151,21.293523,16.514334,1.525391,560.283392,3.453933,32.093881,1.723635,32.366869,1.444901,67.629288,5.759031,5.50433,642.629952,8.409224,220.946688,88.223546,7.05314,10.453656,48.507257,31.105459,58.224775,13.748025,5.7873,3.148472,41.648954,327.134784,19.23421,23.901884,13.00309,1.836254,97.292055,22.479392,7.677696,46.693255,9.340791,17.083939,0.60309,15.611376,216.7816,6.080531,4.992082,0.925129,0.0,0.035159,1.12879,0.045402,3.781902,1.471012,6.462265,35.182922,1508.286464,638.002448,33.232953,6.169434,0.535208,12.3815,261.722592
2004-01-01,452.350668,19.835509,13.12758,2.798614,488.112384,13.251437,28.988236,4.012427,23.725081,1.93379,58.659536,5.289404,5.589323,570.90208,6.702313,401.451247,78.009204,3.865293,9.300493,36.002397,84.887872,54.043357,13.376108,1.843716,3.014918,30.799504,337.348,22.205123,14.04698,15.262193,6.073543,82.727958,22.158482,6.69574,34.921489,6.613943,16.591482,1.798112,15.571797,187.079008,3.806685,8.75115,1.096768,0.0,0.0,0.248465,3.64522,3.117989,2.300887,9.312561,46.74257,1608.575104,566.965385,30.859784,4.073568,0.548168,24.487058,431.878641
2004-02-01,480.858594,25.355842,13.726562,1.994448,521.935456,5.758842,29.131395,1.213184,27.351794,2.307931,60.004304,3.511596,4.227558,595.43776,6.277483,196.440265,81.108656,4.970402,10.609269,27.78902,30.133216,40.947458,12.541707,0.971018,5.343842,57.315324,291.474368,19.74446,15.032789,13.064099,0.0,73.769358,21.157053,7.74894,32.0638,5.878711,10.926782,0.685328,14.475956,166.70592,2.427904,7.14138,2.753612,0.0,0.01893,0.212097,0.14593,6.421116,2.793254,9.591327,57.384526,1363.731456,592.376998,28.788935,4.939554,0.897442,12.791553,230.069542
2004-03-01,611.293009,34.92373,18.634964,1.794087,666.64576,1.38347,34.870231,2.405324,40.132186,2.084301,79.49204,5.481676,7.991923,760.99488,9.480999,241.052797,93.36391,7.163765,11.55964,55.237107,43.182865,53.890584,19.015923,7.965797,5.291773,42.009055,363.663456,24.983034,15.699386,14.819114,6.944941,74.744677,19.812786,8.469704,52.113313,8.185889,13.888482,0.677212,19.88679,197.778848,3.686344,1.933786,2.357026,0.0,0.018496,3.271314,0.035619,4.27622,4.572761,12.17441,59.472153,1690.058112,755.652706,37.608033,4.092648,1.251021,11.354771,290.665982
2004-04-01,547.272493,33.737283,17.861714,3.821595,602.693056,3.344438,28.983241,2.973731,90.854793,1.638868,124.450632,4.990063,15.629305,751.10752,10.013974,220.5227,86.605548,7.556355,8.802765,37.794021,46.39026,43.380706,15.683897,1.287532,3.070306,60.427968,334.17632,23.176972,28.186516,9.39975,9.680587,79.209179,16.293209,8.455404,54.058504,8.410903,13.060881,0.756382,15.014207,195.258672,5.699453,6.475971,0.659594,0.0,0.03033,2.242757,0.231902,7.197839,2.233036,11.935864,67.759937,1650.8768,737.270917,33.099133,7.619231,0.806581,12.9471,321.391467
2004-05-01,622.619207,36.521677,16.204103,10.551094,685.896064,3.997497,35.606488,4.076951,55.883091,2.185754,97.752288,4.28337,9.530374,801.459584,11.059927,236.357768,85.139621,7.965151,13.601836,37.102808,36.938984,45.869556,12.483103,2.367029,4.327069,69.603895,338.228992,22.829929,20.169485,12.830243,12.855971,96.676096,21.245585,7.204308,52.065326,7.275967,13.899475,0.920789,19.045307,218.332848,4.537105,2.770128,0.694082,0.0,0.035877,0.435419,0.051553,11.472835,11.414004,23.409688,109.451503,1792.157312,792.70818,34.831884,4.61616,1.306317,14.543572,303.300786
2004-06-01,701.768026,34.185968,17.598637,2.564126,756.116736,30.545612,36.410404,2.497846,72.338028,5.260719,116.507,3.907134,13.066684,920.143168,14.836168,275.475987,91.22006,5.65482,12.438529,44.238192,46.306972,49.02375,12.601849,4.134411,3.71271,62.029475,357.060544,25.699776,22.812117,11.203119,9.057369,112.701961,24.70847,8.805228,55.04568,7.757389,21.256908,0.988841,16.75956,248.024032,3.202364,6.403523,0.587405,5.5e-05,0.0,1.80054,0.060017,14.14633,4.646903,20.653844,149.880137,2039.339776,911.066024,34.422081,10.240205,2.037548,42.211311,362.650183
2004-07-01,699.693394,30.801779,23.658437,1.09681,755.250432,12.408724,27.812727,7.578271,70.471777,1.671984,107.53476,2.742982,10.426318,888.3632,10.415967,262.340929,89.033885,7.020448,10.351636,39.289288,46.404933,53.530948,13.782754,5.143922,4.803673,49.723155,342.331872,23.247225,22.237896,13.115042,11.522689,129.379455,29.745024,8.472828,60.74877,12.631341,17.07094,1.066169,19.41297,278.527488,7.685594,1.268511,0.572866,0.0,0.018094,1.178188,0.086644,11.771861,18.64599,31.700776,99.744631,1969.827456,879.785422,41.708776,9.867237,1.20524,24.401961,343.228673
2004-08-01,700.060161,50.741296,18.991087,3.67397,773.466496,13.516269,33.958473,5.003464,85.409578,3.5026,127.874112,3.720538,6.66488,925.242304,11.902587,279.392967,101.527566,7.304382,12.564121,49.727586,38.207445,58.914245,11.040654,5.220715,4.569375,42.537574,359.523616,27.909954,31.258186,13.31528,27.767913,137.167192,25.637706,8.835107,56.113949,7.672859,15.025322,0.840598,18.657624,269.950368,4.774852,7.412377,0.779799,0.0,0.036232,0.205812,0.249804,10.575734,2.888946,13.956528,86.352553,2031.629312,920.406272,36.257239,4.87422,1.23593,25.742871,376.704986
2004-09-01,684.466596,35.081971,22.149295,1.996464,743.694336,11.604859,32.376884,3.139266,62.965714,3.192545,101.674408,4.797139,9.459854,871.230592,14.561086,352.728224,91.999242,6.580932,11.643952,36.805477,38.794884,49.736489,15.745086,5.255969,3.281,53.988202,340.506656,26.675432,16.059542,13.021871,13.639851,150.646429,33.72227,14.355956,48.407813,12.215923,16.576831,0.713424,17.542788,294.18144,3.693381,7.857881,0.421627,0.0,0.018107,3.020132,0.109488,6.940288,11.356508,21.444524,75.874626,2025.221248,863.254374,46.186127,3.989804,2.338938,22.733809,430.254975
2004-10-01,695.095787,26.171383,21.83384,1.23121,744.332224,12.88975,37.980963,1.714177,60.816738,3.041641,103.55352,4.498537,7.00298,872.276992,10.809842,295.382663,81.291548,8.264222,12.346557,42.051497,48.214852,42.555722,13.878025,1.346311,3.372816,54.977815,335.385312,27.085947,16.37657,12.600983,19.743643,158.515941,29.509021,8.864095,53.48531,14.961205,13.355607,0.842523,19.003413,298.53712,4.235548,9.603503,1.132632,0.0,0.036802,2.147942,0.091713,4.154856,3.489264,9.920577,86.495316,1972.500736,867.066547,44.565361,10.093299,1.819036,22.144105,367.009243
2004-11-01,719.347313,28.186183,22.838468,1.325905,771.697856,15.79221,40.988829,4.815419,89.195938,4.795554,139.795744,5.924157,11.264896,944.47488,11.456613,306.388518,112.362595,13.281186,13.852754,55.863702,41.86506,67.113685,14.802403,5.752631,4.759773,69.334682,438.542208,39.553737,26.415295,15.449555,7.40919,177.836591,29.567466,9.735201,57.865664,20.561525,16.77887,1.085513,18.830745,332.261568,6.525631,10.547241,0.501862,5.2e-05,0.030959,1.923039,0.110927,6.662305,1.011625,9.738907,82.906455,2192.617984,934.794021,50.547714,6.949374,1.683674,31.32734,406.095705
2004-12-01,687.894658,24.954396,20.535631,1.62859,735.013248,14.177172,37.34779,7.370627,78.801664,1.676647,125.196728,5.379551,11.035169,890.801856,12.046813,321.956939,101.469386,8.553172,12.954859,55.076703,83.212009,64.39749,22.904361,1.242217,4.102783,50.972936,433.277312,28.391395,19.730553,16.991074,1.412416,156.386721,34.116993,9.769988,55.459738,17.904087,18.160256,1.233578,22.47611,315.507456,7.724497,2.928751,0.668442,0.0,0.038492,1.457111,0.106951,3.990408,1.388083,6.981045,78.718788,2108.745984,882.433107,51.455451,8.284909,2.243784,28.603997,412.805416
